osm_id,highway,lanes,maxspeed,name,oneway,WKT
1084,residential,nan,nan,Calle Los Pepinos,nan,"LINESTRING (-77.0757338 -11.9889274, -77.0753347 -11.988949)"
1085,residential,nan,nan,Las Azucenas,nan,"LINESTRING (-77.0753347 -11.988949, -77.0753579 -11.9893348)"
1086,residential,nan,nan,Los Olivares,nan,"LINESTRING (-77.0766911 -11.9898606, -77.0762257 -11.9898763)"
1087,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.0766911 -11.9898606, -77.076711 -11.9902915)"
1088,residential,nan,nan,Los Olivares,nan,"LINESTRING (-77.0757779 -11.9898994, -77.0753864 -11.9899149)"
1089,residential,nan,nan,Las Azucenas,nan,"LINESTRING (-77.0753864 -11.9899149, -77.0754265 -11.9905982)"
109,residential,nan,nan,Manuel Trelles,nan,"LINESTRING (-77.0693818 -11.9640732, -77.0695889 -11.9644134)"
1090,residential,nan,nan,Calle Los Brillantes,nan,"LINESTRING (-77.0779118 -11.9877407, -77.0791674 -11.9871233)"
1091,residential,nan,nan,Ambar,nan,"LINESTRING (-77.0779118 -11.9877407, -77.0778857 -11.9881717)"
1092,residential,nan,nan,Los Diamantes,nan,"LINESTRING (-77.0791674 -11.9871233, -77.0789446 -11.9866987)"
1093,residential,nan,nan,Tritoma,nan,"LINESTRING (-77.0722248 -11.9881841, -77.072706 -11.9882584)"
1094,secondary,2,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0722248 -11.9881841, -77.0720694 -11.9892071)"
1095,tertiary,2,40,El Amargon,no,"LINESTRING (-77.0748549 -11.9882833, -77.0749208 -11.9893451)"
1096,residential,nan,nan,Tritoma,nan,"LINESTRING (-77.0748549 -11.9882833, -77.0752936 -11.9882598)"
1097,residential,nan,nan,Las Azucenas,nan,"LINESTRING (-77.0752936 -11.9882598, -77.0753347 -11.988949)"
1098,residential,nan,nan,Tritoma,nan,"LINESTRING (-77.0752936 -11.9882598, -77.0757169 -11.9882348)"
1099,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.0766116 -11.9881936, -77.0766655 -11.9890637)"
11,primary,2,60,Avenida Angélica Gamarra,yes,"LINESTRING (-77.0822932 -12.0066921, -77.0821478 -12.0066848)"
110,secondary,2,40,Avenida Alfredo Mendiola,yes,"LINESTRING (-77.0693818 -11.9640732, -77.0682923 -11.9659107)"
1100,residential,nan,nan,Ambar,nan,"LINESTRING (-77.0778857 -11.9881717, -77.0778474 -11.9885909)"
1101,residential,nan,nan,La Chala,nan,"LINESTRING (-77.0778857 -11.9881717, -77.0794121 -11.9875526)"
1102,residential,nan,nan,Los Diamantes,nan,"LINESTRING (-77.0794121 -11.9875526, -77.0791674 -11.9871233)"
1103,residential,nan,nan,Los Amarantos,nan,"LINESTRING (-77.077459 -11.986769, -77.077014 -11.9869697)"
1104,residential,nan,nan,Ambar,nan,"LINESTRING (-77.077459 -11.986769, -77.0777322 -11.9872757)"
1105,residential,nan,nan,Los Amarantos,nan,"LINESTRING (-77.0765435 -11.9869954, -77.0760682 -11.9870207)"
1106,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.0765435 -11.9869954, -77.0765913 -11.9877814)"
1107,tertiary,2,40,El Amargon,no,"LINESTRING (-77.0748004 -11.9914559, -77.0747805 -11.9915679)"
1108,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0748004 -11.9914559, -77.0751568 -11.9915018)"
1109,residential,nan,nan,Las Turquesas,nan,"LINESTRING (-77.0794802 -11.9903527, -77.0776837 -11.9904392)"
111,residential,nan,nan,Jose Soto,nan,"LINESTRING (-77.0694218 -11.9656311, -77.0693074 -11.9661115)"
1110,residential,nan,nan,Estibina,nan,"LINESTRING (-77.0794802 -11.9903527, -77.0794949 -11.9906615)"
1111,residential,nan,nan,Las Galenas,nan,"LINESTRING (-77.0776837 -11.9904392, -77.0777097 -11.9909081)"
1112,residential,nan,nan,Agua Marina,nan,"LINESTRING (-77.0772577 -11.9909289, -77.0772123 -11.9902688)"
1113,residential,nan,nan,Los Castaños,nan,"LINESTRING (-77.0772577 -11.9909289, -77.0767415 -11.9909527)"
1114,residential,nan,nan,Agua Marina,nan,"LINESTRING (-77.0772123 -11.9902688, -77.0771611 -11.9895256)"
1115,residential,nan,nan,nan,nan,"LINESTRING (-77.0772123 -11.9902688, -77.076711 -11.9902915)"
1116,residential,nan,nan,Granate,nan,"LINESTRING (-77.0771611 -11.9895256, -77.0776312 -11.9894991)"
1117,residential,nan,nan,Agua Marina,nan,"LINESTRING (-77.0771611 -11.9895256, -77.0771284 -11.9890502)"
1118,residential,nan,nan,Opalos,nan,"LINESTRING (-77.0771284 -11.9890502, -77.0766655 -11.9890637)"
1119,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.076711 -11.9902915, -77.0767415 -11.9909527)"
112,residential,2,nan,Antonio Moreno,nan,"LINESTRING (-77.0694218 -11.9656311, -77.0709418 -11.9663033)"
1120,residential,nan,nan,Los Helenios,nan,"LINESTRING (-77.0723617 -11.9906063, -77.0724172 -11.9901962)"
1121,residential,nan,nan,Los Castaños,nan,"LINESTRING (-77.0723617 -11.9906063, -77.0748657 -11.9909945)"
1122,tertiary,2,40,El Amargon,no,"LINESTRING (-77.0748657 -11.9909945, -77.0748004 -11.9914559)"
1123,residential,nan,nan,Los Castaños,nan,"LINESTRING (-77.0748657 -11.9909945, -77.0762873 -11.9910054)"
1124,residential,nan,nan,Los Limoncillos,nan,"LINESTRING (-77.0762873 -11.9910054, -77.0763249 -11.9914568)"
1125,residential,nan,nan,Opalos,nan,"LINESTRING (-77.0785764 -11.9889935, -77.0778042 -11.989016)"
1126,residential,nan,nan,Calle Cinabrio,nan,"LINESTRING (-77.0785764 -11.9889935, -77.0785055 -11.9885013)"
1127,residential,nan,nan,Opalos,nan,"LINESTRING (-77.0778042 -11.989016, -77.0771284 -11.9890502)"
1128,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.0766655 -11.9890637, -77.0766911 -11.9898606)"
1129,residential,nan,nan,Los Castaños,nan,"LINESTRING (-77.0794977 -11.990823, -77.0780806 -11.9908935)"
113,residential,2,nan,Blondell,nan,"LINESTRING (-77.0709418 -11.9663033, -77.0716138 -11.9656288)"
1130,residential,nan,nan,Estibina,nan,"LINESTRING (-77.0794977 -11.990823, -77.0795177 -11.9913051)"
1131,residential,nan,nan,Los Castaños,nan,"LINESTRING (-77.0777097 -11.9909081, -77.0772577 -11.9909289)"
1132,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.0767415 -11.9909527, -77.07677 -11.9914354)"
1133,residential,nan,nan,Las Galenas,nan,"LINESTRING (-77.0776312 -11.9894991, -77.0776579 -11.9899766)"
1134,residential,nan,nan,Granate,nan,"LINESTRING (-77.0776312 -11.9894991, -77.078598 -11.989448)"
1135,residential,nan,nan,Las Galenas,nan,"LINESTRING (-77.0776579 -11.9899766, -77.0776837 -11.9904392)"
1136,residential,nan,nan,Las Agatas,nan,"LINESTRING (-77.0776579 -11.9899766, -77.0794465 -11.9898232)"
1137,residential,nan,nan,Huando,nan,"LINESTRING (-77.0740121 -11.9893787, -77.0739592 -11.9883332)"
1138,residential,nan,nan,Las Hiedras,nan,"LINESTRING (-77.0740121 -11.9893787, -77.0744859 -11.9893696)"
1139,residential,nan,nan,El Azafran,nan,"LINESTRING (-77.0744814 -11.9904927, -77.0749182 -11.9905625)"
114,residential,2,nan,Antonio Moreno,nan,"LINESTRING (-77.0709418 -11.9663033, -77.0713283 -11.9665915)"
1140,residential,nan,nan,Las Ceibos,nan,"LINESTRING (-77.0744814 -11.9904927, -77.0744859 -11.9893696)"
1141,residential,nan,nan,Las Ceibos,nan,"LINESTRING (-77.0744859 -11.9893696, -77.0744114 -11.9883057)"
1142,residential,nan,nan,Las Hiedras,nan,"LINESTRING (-77.0744859 -11.9893696, -77.0749208 -11.9893451)"
1143,residential,nan,nan,Tritoma,nan,"LINESTRING (-77.0744114 -11.9883057, -77.0748549 -11.9882833)"
1144,residential,nan,nan,Las Hiedras,nan,"LINESTRING (-77.0720694 -11.9892071, -77.0740121 -11.9893787)"
1145,secondary,2,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0720694 -11.9892071, -77.0719959 -11.9896373)"
1146,residential,nan,nan,Las Hiedras,nan,"LINESTRING (-77.0749208 -11.9893451, -77.0753579 -11.9893348)"
1147,tertiary,2,40,El Amargon,no,"LINESTRING (-77.0749208 -11.9893451, -77.0749182 -11.9905625)"
1148,residential,nan,nan,Las Azucenas,nan,"LINESTRING (-77.0753579 -11.9893348, -77.0753864 -11.9899149)"
1149,residential,nan,nan,Las Acacias,nan,"LINESTRING (-77.0719959 -11.9896373, -77.0724981 -11.9897283)"
115,residential,2,nan,Rivera,nan,"LINESTRING (-77.0725951 -11.9679521, -77.0721642 -11.9681309)"
1150,secondary,2,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0719959 -11.9896373, -77.071785 -11.9909949)"
1151,residential,nan,nan,Las Acacias,nan,"LINESTRING (-77.0724981 -11.9897283, -77.0740387 -11.9898267)"
1152,residential,nan,nan,Los Helenios,nan,"LINESTRING (-77.0724172 -11.9901962, -77.0724981 -11.9897283)"
1153,residential,nan,nan,El Azafran,nan,"LINESTRING (-77.0724172 -11.9901962, -77.0740227 -11.9904271)"
1154,tertiary,2,40,El Amargon,no,"LINESTRING (-77.0749182 -11.9905625, -77.0748657 -11.9909945)"
1155,residential,nan,nan,El Azafran,nan,"LINESTRING (-77.0749182 -11.9905625, -77.0754265 -11.9905982)"
1156,secondary,2,50,Avenida Las Palmeras,yes,"LINESTRING (-77.071785 -11.9909949, -77.0717689 -11.9910959)"
1157,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.071785 -11.9909949, -77.0722867 -11.9910698)"
1158,residential,nan,nan,Los Helenios,nan,"LINESTRING (-77.0722867 -11.9910698, -77.0723617 -11.9906063)"
1159,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0722867 -11.9910698, -77.0748004 -11.9914559)"
116,residential,2,nan,Cipriano Ruiz,nan,"LINESTRING (-77.0733814 -11.9676343, -77.0716138 -11.9656288)"
1160,residential,nan,nan,Los Limoncillos,nan,"LINESTRING (-77.0763249 -11.9914568, -77.0763341 -11.9915744)"
1161,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.0763249 -11.9914568, -77.07677 -11.9914354)"
1162,residential,nan,nan,Zafiro,nan,"LINESTRING (-77.07677 -11.9914354, -77.0767775 -11.9915523)"
1163,tertiary,2,40,Avenida Carlos Alberto Izaguirre,yes,"LINESTRING (-77.07677 -11.9914354, -77.0780931 -11.9913798)"
1164,residential,nan,nan,Calle los Tabacales,nan,"LINESTRING (-77.0679392 -11.9862839, -77.0678477 -11.9870607)"
1165,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.0679392 -11.9862839, -77.0673894 -11.9863307)"
1166,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0678477 -11.9870607, -77.0673068 -11.9869872)"
1167,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0687906 -11.987294, -77.0687351 -11.9872589)"
1168,residential,nan,nan,Verdolagas,nan,"LINESTRING (-77.0687906 -11.987294, -77.0688576 -11.9866474)"
1169,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.0697894 -11.9861869, -77.06881 -11.9862044)"
117,residential,2,nan,Rivera,nan,"LINESTRING (-77.0733814 -11.9676343, -77.0725951 -11.9679521)"
1170,residential,nan,nan,Mirabeles,nan,"LINESTRING (-77.0687351 -11.9872589, -77.0688576 -11.9866474)"
1171,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0687351 -11.9872589, -77.0682949 -11.9871301)"
1172,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.06881 -11.9862044, -77.0683879 -11.986241)"
1173,residential,nan,nan,Las Higueras,nan,"LINESTRING (-77.0660472 -11.9845379, -77.0657847 -11.9855617)"
1174,tertiary,nan,40,Avenida Los Alisos,yes,"LINESTRING (-77.0660472 -11.9845379, -77.0653069 -11.9851308)"
1175,residential,nan,nan,Las Higueras,nan,"LINESTRING (-77.0657847 -11.9855617, -77.0651876 -11.9858996)"
1176,residential,nan,nan,Sauces,nan,"LINESTRING (-77.0657847 -11.9855617, -77.0672734 -11.9854409)"
1177,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.0712796 -11.987465, -77.0708817 -11.9871413)"
1178,unclassified,nan,40,Jose Santos Chocano,yes,"LINESTRING (-77.0712796 -11.987465, -77.0706909 -11.9881303)"
1179,residential,nan,nan,Larco Herrera,nan,"LINESTRING (-77.0701464 -11.9864897, -77.0698248 -11.9868629)"
118,residential,2,nan,Blondell,nan,"LINESTRING (-77.0716138 -11.9656288, -77.0717768 -11.9654504)"
1180,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.0701464 -11.9864897, -77.0697894 -11.9861869)"
1181,residential,nan,nan,Godofredo Garcia,nan,"LINESTRING (-77.0683879 -11.986241, -77.0679392 -11.9862839)"
1182,residential,nan,nan,Tabacales,nan,"LINESTRING (-77.0683879 -11.986241, -77.0683495 -11.9857925)"
1183,residential,nan,nan,Las Granadas,nan,"LINESTRING (-77.0673894 -11.9863307, -77.0673068 -11.9869872)"
1184,residential,nan,nan,Larco Herrera,nan,"LINESTRING (-77.0704428 -11.9861393, -77.0701464 -11.9864897)"
1185,residential,nan,nan,Los Claveles,nan,"LINESTRING (-77.0704428 -11.9861393, -77.0706255 -11.9862921)"
1186,residential,nan,nan,Larco Herrera,nan,"LINESTRING (-77.0691532 -11.9875931, -77.0683877 -11.9884796)"
1187,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0691532 -11.9875931, -77.0687906 -11.987294)"
1188,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0682949 -11.9871301, -77.0678477 -11.9870607)"
1189,residential,nan,nan,Tabacales,nan,"LINESTRING (-77.0682949 -11.9871301, -77.0683879 -11.986241)"
119,residential,nan,nan,Emilio de Los Rios,nan,"LINESTRING (-77.0721642 -11.9681309, -77.070984 -11.9669567)"
1190,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0673068 -11.9869872, -77.0662736 -11.9868319)"
1191,residential,nan,nan,Los Claveles,nan,"LINESTRING (-77.0683495 -11.9857925, -77.0686006 -11.9857686)"
1192,residential,nan,nan,Los Amarantos,nan,"LINESTRING (-77.0722442 -11.986833, -77.0724195 -11.9868587)"
1193,secondary,3,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0722442 -11.986833, -77.0722492 -11.9861505)"
1194,residential,nan,nan,Las Granadas,nan,"LINESTRING (-77.0672734 -11.9854409, -77.0673343 -11.985889)"
1195,tertiary,nan,40,Avenida Los Alisos,yes,"LINESTRING (-77.0709911 -11.9840764, -77.0703422 -11.9841433)"
1196,residential,nan,nan,Larco Herrera,nan,"LINESTRING (-77.0709911 -11.9840764, -77.0711146 -11.985535)"
1197,residential,nan,nan,"['Larco Herrera', 'Pasaje Victor Larco Herrera']",nan,"LINESTRING (-77.0711146 -11.985535, -77.0709346 -11.9859424)"
1198,residential,nan,nan,Las Savias,nan,"LINESTRING (-77.0721335 -11.9854441, -77.0711146 -11.985535)"
1199,secondary,3,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0721335 -11.9854441, -77.0720219 -11.9843314)"
12,primary,2,50,Avenida Universitaria,yes,"LINESTRING (-77.0823271 -12.0065383, -77.0824896 -12.0058258)"
120,residential,2,nan,Jirón Vitalino Becerra y Tomas,nan,"LINESTRING (-77.070984 -11.9669567, -77.0713283 -11.9665915)"
1200,residential,nan,nan,Las Granadas,nan,"LINESTRING (-77.0673343 -11.985889, -77.0673894 -11.9863307)"
1201,residential,nan,nan,Los Claveles,nan,"LINESTRING (-77.0673343 -11.985889, -77.0683495 -11.9857925)"
1202,residential,nan,nan,AndresTorres Paz,nan,"LINESTRING (-77.0686006 -11.9857686, -77.0685636 -11.9853108)"
1203,residential,nan,nan,Los Claveles,nan,"LINESTRING (-77.0686006 -11.9857686, -77.0699069 -11.9856445)"
1204,residential,nan,nan,AndresTorres Paz,nan,"LINESTRING (-77.0685636 -11.9853108, -77.0684854 -11.9843067)"
1205,tertiary,nan,40,Avenida Los Alisos,yes,"LINESTRING (-77.0684854 -11.9843067, -77.0678574 -11.9843729)"
1206,residential,nan,nan,Pasaje los Helechos,nan,"LINESTRING (-77.0690198 -11.9852649, -77.0685636 -11.9853108)"
1207,residential,nan,nan,Pasaje los Helechos,nan,"LINESTRING (-77.0690198 -11.9852649, -77.0697857 -11.9851939)"
1208,unclassified,nan,40,Jose Santos Chocano,yes,"LINESTRING (-77.0715785 -11.9871158, -77.0712796 -11.987465)"
1209,secondary,3,50,Avenida Las Palmeras,yes,"LINESTRING (-77.0722492 -11.9861505, -77.0721335 -11.9854441)"
121,residential,2,nan,Antonio Moreno,nan,"LINESTRING (-77.0713283 -11.9665915, -77.0725951 -11.9679521)"
1210,unclassified,nan,40,Jose Santos Chocano,yes,"LINESTRING (-77.0722492 -11.9861505, -77.0718807 -11.9867329)"
1211,tertiary,nan,40,Avenida Los Alisos,yes,"LINESTRING (-77.0697076 -11.9842008, -77.0691 -11.9842532)"
1212,residential,nan,nan,Las Malvas,nan,"LINESTRING (-77.0697076 -11.9842008, -77.0697857 -11.9851939)"
1213,tertiary,nan,40,Avenida Los Alisos,yes,"LINESTRING (-77.0671755 -11.9844342, -77.0665956 -11.984489)"
1214,residential,nan,nan,Las Granadas,nan,"LINESTRING (-77.0671755 -11.9844342, -77.0672734 -11.9854409)"
1215,residential,nan,nan,Carlos Augusto Salaverry,nan,"LINESTRING (-77.0653401 -11.9895324, -77.0655958 -11.9879425)"
1216,residential,nan,nan,Jose Samanez Ocampo,nan,"LINESTRING (-77.0655958 -11.9879425, -77.0660919 -11.9880175)"
1217,residential,nan,nan,Carlos Augusto Salaverry,nan,"LINESTRING (-77.0655958 -11.9879425, -77.0657673 -11.986756)"
1218,residential,nan,nan,Las Acuarinas,nan,"LINESTRING (-77.0657673 -11.986756, -77.065065 -11.9866467)"
1219,residential,nan,nan,Carlos Monge,nan,"LINESTRING (-77.0658293 -11.9896058, -77.0653401 -11.9895324)"
122,residential,nan,nan,Emilio de Los Rios,nan,"LINESTRING (-77.0724288 -11.9685404, -77.0721642 -11.9681309)"
1220,residential,nan,nan,Jirón Ignacio Merino,nan,"LINESTRING (-77.0658293 -11.9896058, -77.0660131 -11.9884967)"
1221,residential,nan,nan,Jirón Ignacio Merino,nan,"LINESTRING (-77.0660131 -11.9884967, -77.0660919 -11.9880175)"
